ID,Homepage,Homepage _Duration,Aboutus,Aboutus_Duration,Contactus,Contactus_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Province,TrafficType,VisitorType,Weekend
494,2,59.83333333,0,0.0,70,2509.25,0.0,0.006428571,11.28411429,0.0,4,2,2,3,1,2,0
495,3,118.66666670000001,0,0.0,17,694.0,0.0037037040000000004,0.008333333,27.45138186,0.0,2,3,2,1,2,2,1
496,5,72.5,0,0.0,31,649.3071428999999,0.0,0.001041667,35.10378279,0.0,2,2,7,2,2,2,1
497,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,10,4,1,1,3,2,0
498,0,0.0,0,0.0,4,271.46666669999996,0.0,0.021428571,0.0,0.0,6,3,2,1,6,2,0
499,0,0.0,0,0.0,5,239.0,0.0,0.04,0.0,0.0,2,2,2,9,1,2,0
500,1,15.0,0,0.0,11,224.0,0.016666667,0.022222222000000003,47.65566667,0.0,4,2,5,1,4,2,0
501,6,1922.0,0,0.0,30,941.6726189999999,0.018181818,0.04444444400000001,0.0,0.0,10,3,2,2,1,2,0
502,1,28.2,0,0.0,2,0.0,0.066666667,0.133333333,0.0,0.0,5,1,8,2,3,0,1
503,0,0.0,0,0.0,5,109.0,0.08,0.1,0.0,0.0,4,3,2,3,3,2,1
504,1,11.0,0,0.0,4,1145.0,0.05,0.1,0.0,0.2,4,2,2,3,13,2,0
505,5,106.8,0,0.0,20,470.86666669999994,0.027272727000000004,0.045454545,0.0,0.0,9,2,2,1,13,2,0
506,0,0.0,0,0.0,20,301.5,0.028571429,0.05952381,0.0,0.8,4,3,2,1,3,2,0
507,2,167.88888889999998,2,825.5,117,5256.472341,0.004030055,0.014604028,3.187495058,0.0,10,3,2,5,8,2,0
508,0,0.0,0,0.0,20,968.75,0.015789473999999998,0.018421053,73.98253901,0.0,11,1,2,1,1,2,0
509,0,0.0,1,0.0,131,4597.575252000001,0.006766917,0.028754539,0.0,0.0,11,3,2,1,2,2,0
510,0,0.0,0,0.0,7,1260.666667,0.057142857000000005,0.107142857,0.0,0.8,4,2,4,5,6,2,0
511,0,0.0,2,28.0,1,0.0,0.066666667,0.133333333,0.0,0.6,4,2,2,8,3,2,0
512,1,28.0,0,0.0,14,924.0,0.014285714,0.028571429,0.0,0.0,4,1,1,3,4,2,1
513,5,181.8666667,0,0.0,192,4845.989214,0.005412371,0.022099252000000003,18.67564853,0.0,10,2,2,1,1,2,0
514,1,22.2,0,0.0,34,606.2,0.0,0.001388889,17.92983378,0.0,9,2,2,7,3,0,1
515,0,0.0,0,0.0,17,391.8666667,0.0,0.029411765,0.0,1.0,4,2,2,1,1,2,1
516,12,203.4714286,1,0.0,220,11308.09795,0.001699507,0.012414871999999999,0.6731275859999999,0.8,4,2,2,5,6,2,0
517,2,156.0,1,201.0,14,1033.066667,0.0125,0.012291667,0.0,0.0,4,1,1,6,3,2,1
518,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,10,1,1,1,1,2,0
519,3,43.0,0,0.0,11,610.0,0.0,0.015384615,0.0,0.0,2,2,4,1,1,2,0
520,0,0.0,1,28.0,12,276.0,0.0,0.008333333,0.0,0.0,4,4,5,9,2,0,0
521,2,29.0,1,0.0,9,536.0,0.0,0.018181818,37.51854545,0.0,4,2,2,3,4,0,0
522,2,99.2,0,0.0,7,106.96666670000002,0.025,0.015,0.0,0.0,9,3,2,1,2,2,1
523,1,14.0,1,0.0,14,710.25,0.0,0.017777778,0.0,0.0,2,2,2,1,1,2,0
524,2,214.6,3,34.4,1,165.2,0.0,0.033333333,0.0,0.0,6,2,2,7,2,2,0
525,0,0.0,0,0.0,10,371.5,0.0,0.04,0.0,0.0,10,2,2,4,10,2,0
526,3,188.0,0,0.0,22,1436.45,0.0,0.009090909,0.0,0.0,2,2,2,3,1,2,0
527,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,2,2,7,4,2,0
528,1,33.5,0,0.0,34,1181.85119,0.0,0.03515625,0.0,0.0,10,1,1,1,2,2,0
529,6,115.58333329999999,0,0.0,30,1076.958333,0.0,0.022857142999999996,10.388943800000002,0.0,10,2,2,4,3,2,1
530,3,94.0,2,44.2,56,1430.2082050000001,0.02,0.030388889,0.0,0.0,10,2,2,9,3,2,0
531,3,86.6,0,0.0,35,596.0333333,0.0,0.005263158,0.0,0.0,9,2,5,1,2,0,0
532,4,68.75,0,0.0,23,585.65,0.0,0.008695652,0.0,0.0,11,8,1,1,2,0,1
533,0,0.0,0,0.0,28,608.5227272999999,0.015384615,0.021952662999999997,0.0,0.0,4,2,2,1,6,2,1
534,0,0.0,0,0.0,29,4279.966667000001,0.044827585999999996,0.072413793,0.0,0.0,11,2,2,1,1,2,0
535,2,29.33333333,0,0.0,98,2680.828571,0.009183673,0.014160401000000001,16.04860714,0.0,4,3,2,3,13,2,0
536,0,0.0,0,0.0,65,2706.595238,0.0,0.022692307999999998,0.0,0.0,10,2,2,1,2,0,0
537,0,0.0,0,0.0,42,879.0333332999999,0.004761905,0.024603175,0.0,0.0,4,2,2,2,4,2,1
538,14,230.1069444,0,0.0,52,2059.109203,0.003747073,0.008451124,7.610431147999999,0.0,4,2,2,1,13,2,0
539,0,0.0,2,8.0,27,723.7666667000001,0.011494253000000001,0.016387521000000002,0.0,0.0,10,1,1,1,2,2,1
540,0,0.0,0,0.0,23,1919.55,0.008695652,0.031884058,4.280302196,0.0,10,2,2,4,1,2,0
541,2,96.75,0,0.0,103,3216.920172,0.012190476,0.030754266000000002,0.0,0.0,11,2,2,6,2,2,1
542,2,24.2,0,0.0,8,530.0,0.0,0.04444444400000001,0.0,0.0,7,1,8,1,2,2,0
543,0,0.0,0,0.0,4,63.0,0.0,0.05,0.0,0.2,1,2,6,1,3,2,0
544,0,0.0,0,0.0,41,1444.166667,0.009756098000000001,0.026829268,0.0,0.0,4,2,2,1,4,2,0
545,0,0.0,2,89.0,188,5728.673611,0.003409759,0.01638112,0.0,0.0,10,2,2,1,2,2,0
546,9,115.4,0,0.0,29,1514.703333,0.005,0.011342593,4.702065533,0.0,6,3,2,8,1,2,1
547,0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.2,4,3,2,1,13,2,0
548,0,0.0,0,0.0,9,386.25,0.0,0.022222222000000003,0.0,0.0,11,3,2,6,6,0,0
549,0,0.0,0,0.0,21,947.3928571,0.01,0.033333333,0.0,0.0,11,1,1,1,10,2,1
550,6,77.5,0,0.0,71,1361.7809519999998,0.0,0.014003044,0.0,0.0,11,2,2,9,2,2,0
551,0,0.0,1,56.0,8,497.33333330000005,0.03,0.06,0.0,0.4,4,3,2,3,3,2,0
552,0,0.0,0,0.0,10,348.25,0.02,0.024,0.0,0.0,10,2,2,4,13,2,0
553,0,0.0,0,0.0,13,1245.25,0.0,0.015384615,0.0,0.0,11,2,2,1,2,2,1
554,0,0.0,0,0.0,17,392.1666667,0.011764706000000002,0.023529412000000003,0.0,0.2,4,1,1,1,1,2,0
555,6,450.4,0,0.0,6,72.9,0.0,0.028571429,0.0,0.0,4,2,2,9,5,0,0
556,4,464.5,0,0.0,9,635.7238095,0.0,0.002777778,0.0,0.0,6,1,1,3,2,0,0
557,4,81.6,0,0.0,45,1096.42,0.041945289000000004,0.072659574,0.0,0.0,6,3,2,6,13,2,0
558,4,148.5,1,118.0,150,4764.429997,0.0,0.005636724,33.33074497,0.0,2,2,2,5,2,2,0
559,4,50.33333333,0,0.0,3,28.33333333,0.0,0.016666667,0.0,0.0,11,2,2,9,10,2,0
560,1,146.0,0,0.0,7,221.4,0.025,0.0225,0.0,0.0,10,1,1,4,3,2,0
561,0,0.0,0,0.0,37,1489.590909,0.009459459,0.03816999,0.0,0.0,8,3,2,2,4,2,0
562,6,79.5,1,19.0,11,314.25,0.0,0.003333333,0.0,0.0,4,2,2,1,2,0,1
563,8,335.875,2,75.25,18,1494.125,0.0,0.022000000000000002,12.60913229,0.0,10,2,2,9,10,2,0
564,0,0.0,0,0.0,37,511.16666669999995,0.018018018,0.036936937,0.0,1.0,4,2,2,1,13,2,1
565,0,0.0,0,0.0,16,195.5,0.0125,0.06875,0.0,0.0,4,2,4,3,4,2,0
566,0,0.0,0,0.0,8,262.1666667,0.0,0.020833333,0.0,0.0,2,2,2,2,2,2,0
567,0,0.0,0,0.0,16,242.75,0.0,0.004910714,0.0,0.0,10,1,8,2,11,2,1
568,0,0.0,0,0.0,21,598.6,0.0,0.038095238,0.0,0.6,4,2,4,1,4,2,0
569,0,0.0,0,0.0,11,398.69444439999995,0.014814815,0.059259259,0.0,0.0,10,1,8,3,11,2,0
570,0,0.0,0,0.0,8,261.8,0.01,0.04,10.99901844,0.0,8,2,2,4,1,2,1
571,0,0.0,0,0.0,27,352.0833333,0.014814815,0.022222222000000003,0.0,0.0,4,3,2,3,3,2,0
572,6,175.1,0,0.0,3,27.6,0.0,0.011111111000000002,0.0,0.0,6,2,10,3,5,0,0
573,0,0.0,2,7.0,23,198.8848485,0.0,0.012,0.0,0.8,4,2,2,1,4,2,0
574,2,50.0,0,0.0,24,602.25,0.0,0.003846154,0.0,0.0,10,2,2,1,2,2,1
575,0,0.0,0,0.0,35,1192.386111,0.005714286,0.028571429,0.0,0.0,2,2,4,2,2,2,0
576,0,0.0,3,300.0,13,509.12142860000006,0.006666666999999999,0.0022222220000000003,40.7932,0.0,2,3,2,7,2,2,1
577,7,268.4166667,0,0.0,41,1124.875,0.0,0.011904762,0.0,0.0,10,2,2,9,2,2,0
578,0,0.0,0,0.0,11,241.0,0.0,0.018181818,0.0,0.0,2,2,2,5,1,2,0
579,0,0.0,0,0.0,74,3237.114166,0.002702703,0.009113578,0.0,0.0,10,4,2,3,3,2,0
580,11,604.73,0,0.0,63,1276.843158,0.0,0.006712329,0.0,0.0,6,2,2,8,6,0,0
581,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,10,6,2,9,2,2,0
582,0,0.0,0,0.0,40,2046.832418,0.004166667,0.033880952,0.0,0.0,10,1,8,1,11,2,0
583,3,1715.0,0,0.0,20,536.6166667,0.0,0.0028985509999999996,0.0,0.0,10,1,1,1,8,0,0
584,10,316.14050249999997,7,321.6666667,287,12983.787709999999,0.0006688960000000001,0.006998399000000001,1.088158231,0.0,2,2,4,3,8,0,0
585,4,68.75,0,0.0,137,3770.916071,0.003165468,0.014745252,0.0,0.0,11,2,2,3,1,2,0
586,2,34.25,0,0.0,55,3227.4833329999997,0.0036363640000000004,0.016363636,0.0,0.0,10,2,2,3,13,2,0
587,2,69.5,0,0.0,21,308.4583333,0.027272727000000004,0.04393939400000001,0.0,0.0,11,2,2,1,13,2,0
588,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,1,1,7,3,2,0
589,0,0.0,0,0.0,29,3312.5,0.013793103000000001,0.028965517000000003,0.0,0.0,2,2,2,1,13,2,0
590,0,0.0,0,0.0,6,192.875,0.0,0.016666667,0.0,0.0,11,8,13,9,20,1,0
591,2,15.0,0,0.0,3,21.0,0.0,0.05,0.0,0.0,2,3,2,4,8,2,0
592,0,0.0,0,0.0,50,999.8333332999998,0.0,0.009000000000000001,0.0,0.0,11,2,2,1,8,0,1
593,10,706.5566667,0,0.0,53,1572.816667,0.0070175440000000006,0.024948268,0.0,0.0,10,3,2,1,1,2,0
594,0,0.0,0,0.0,12,317.8333333,0.0,0.005555556,0.0,0.0,1,1,1,1,4,2,1
595,7,105.20833329999999,2,139.5,98,3452.2625,0.0035439559999999996,0.02462704,0.0,0.0,10,4,1,1,3,2,0
596,0,0.0,0,0.0,21,952.5333332999999,0.0,0.01,91.24600000000001,0.0,4,2,4,1,3,0,0
597,0,0.0,0,0.0,26,1435.375,0.0,0.020833333,20.79483821,0.0,11,2,2,4,2,2,0
598,4,159.0,0,0.0,3,64.75,0.0,0.014285714,0.0,0.0,2,1,1,1,2,2,0
599,3,76.5,2,66.0,16,315.3666667,0.0,0.014736842,0.0,0.0,4,3,2,1,3,2,1
600,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,4,2,2,1,1,2,0
601,3,32.5,0,0.0,24,603.25,0.0,0.014666667,14.57483754,0.0,10,4,2,1,3,2,0
602,1,4.0,1,0.0,22,360.65,0.0,0.01037037,1.453922921,0.0,9,2,2,1,2,2,0
603,5,215.5,0,0.0,61,1238.066667,0.004761905,0.020740741,0.0,0.6,4,3,2,3,13,2,0
604,0,0.0,0,0.0,81,1950.840873,0.0049382720000000005,0.024773662999999998,0.0,0.0,10,2,2,1,2,2,0
605,2,50.5,1,7.0,27,916.9222222000001,0.0,0.009677419,0.0,0.0,10,1,2,1,8,0,1
606,0,0.0,0,0.0,7,383.5,0.0,0.023809524,0.0,0.0,2,3,2,6,3,2,0
607,0,0.0,1,0.0,48,783.6944444000001,0.012244898,0.01877551,0.0,0.0,11,2,2,3,2,2,0
608,0,0.0,0,0.0,11,673.0,0.018181818,0.063636364,0.0,0.0,2,2,6,1,1,2,0
609,6,107.7,0,0.0,14,290.8,0.0,0.010526316,0.0,0.0,8,2,2,1,5,0,0
610,6,113.25,2,19.0,23,2049.75,0.022222222000000003,0.033333333,95.35469341,0.0,11,1,1,2,2,2,0
611,1,7.0,4,364.9166667,248,7445.957075,0.0043160690000000005,0.015735624,1.26665917,0.0,10,2,2,1,2,2,0
612,12,221.72791669999998,4,144.2,136,5944.387373,0.011252598999999999,0.031851593,2.045137389,0.0,9,2,5,1,1,2,0
613,1,4.0,0,0.0,13,161.16666669999998,0.024615385,0.061538462,0.0,0.6,4,2,5,9,5,2,0
614,3,46.0,0,0.0,59,3478.75,0.0,0.013559322,0.0,0.0,10,2,10,3,1,2,1
615,0,0.0,0,0.0,11,192.45,0.036363636,0.040909091,27.31510469,0.0,9,3,2,1,1,2,1
616,0,0.0,0,0.0,40,1090.566667,0.018392857,0.041198412999999996,0.0,0.0,4,2,4,1,6,2,0
617,5,173.2632132,0,0.0,49,1465.5553380000001,0.02384954,0.023755147999999997,20.667245899999998,0.0,10,3,2,3,1,2,0
618,10,260.25,0,0.0,31,1694.3333329999998,0.017142857,0.039047619,15.108543,0.0,10,2,2,4,3,2,0
619,1,31.0,2,515.0,4,718.6666667000001,0.0,0.008333333,0.0,0.0,4,2,2,6,6,2,0
620,24,876.2333332999999,5,625.5,34,1588.666667,0.0,0.013800705,0.0,0.0,2,2,2,5,2,2,0
621,1,28.5,0,0.0,79,1608.214286,0.002597403,0.0077489180000000005,0.0,0.0,10,1,1,3,3,2,0
622,5,44.0,0,0.0,54,1391.733333,0.005357143000000001,0.022619048,0.0,0.0,11,2,2,4,1,2,0
623,9,279.5,0,0.0,14,313.5833333,0.0,0.010526316,0.0,0.0,10,1,1,1,2,0,0
624,0,0.0,0,0.0,20,1078.583117,0.011111111000000002,0.025925926000000002,0.0,0.0,11,1,1,8,2,2,0
625,10,237.83333330000002,2,23.0,82,1814.564286,0.002325581,0.010385835,8.495651163,0.0,4,3,2,3,2,2,0
626,1,44.0,0,0.0,56,2075.9833329999997,0.0,0.014545455,13.81852727,0.0,4,2,5,2,3,2,0
627,0,0.0,0,0.0,10,366.0,0.02,0.056666667000000004,0.0,0.6,4,1,1,1,3,2,0
628,1,0.0,0,0.0,11,113.8,0.083333333,0.11666666699999999,0.0,0.0,10,2,4,1,3,2,0
629,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,3,3,3,3,2,0
630,0,0.0,1,51.5,31,618.75,0.003225806,0.027956988999999998,0.0,0.0,10,2,2,1,13,2,0
631,0,0.0,0,0.0,23,373.5,0.019047619,0.050793650999999995,0.0,0.0,5,3,2,1,1,2,0
632,0,0.0,0,0.0,2,203.0,0.0,0.1,0.0,0.0,4,2,2,1,3,2,0
633,10,363.3333333,0,0.0,59,2012.9007940000001,0.0015384620000000002,0.011431235,54.65714872,0.0,4,1,5,1,4,2,0
634,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,10,2,4,4,1,2,0
635,0,0.0,0,0.0,28,683.3,0.028571429,0.089285714,0.0,0.0,5,2,2,3,1,2,0
636,1,5.0,0,0.0,13,271.0,0.0,0.003571429,0.0,0.0,2,1,1,2,2,0,1
637,0,0.0,0,0.0,25,1225.857143,0.012,0.040977778,0.0,0.4,4,2,2,5,2,2,0
638,0,0.0,1,17.0,8,549.0,0.022222222000000003,0.04444444400000001,0.0,0.6,4,1,1,6,3,2,0
639,1,88.0,0,0.0,11,522.6666667,0.0,0.022222222000000003,0.0,0.0,4,3,3,1,4,2,0
640,11,771.9285714,2,214.16666669999998,39,1022.474026,0.000833333,0.012361111000000001,52.05165,0.0,4,3,2,1,2,2,0
641,2,303.2,0,0.0,13,181.06666669999998,0.0,0.016666667,0.0,0.0,9,1,1,3,2,2,1
642,1,7.0,0,0.0,39,1118.833333,0.005405405,0.019099098999999998,0.0,0.0,10,2,2,6,13,2,0
643,3,107.42857140000001,0,0.0,59,1843.1876960000002,0.014385965,0.041993382,5.71562257,0.0,11,2,2,7,7,2,1
644,0,0.0,0,0.0,3,17.0,0.0,0.033333333,0.0,0.0,2,1,1,1,3,2,0
645,5,497.75,1,10.0,51,4977.85,0.0,0.015536723,15.35760339,0.0,4,2,2,1,5,2,0
646,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,6,1,1,2,0
647,0,0.0,0,0.0,48,4346.916667,0.020138889,0.034791667000000005,0.0,0.0,4,3,2,2,13,2,0
648,0,0.0,0,0.0,26,852.7666667000001,0.001923077,0.024166667000000003,0.0,1.0,4,3,2,4,1,2,1
649,4,64.66666667,0,0.0,50,936.81,0.0,0.003773585,0.0,0.0,7,2,2,4,2,0,0
650,0,0.0,0,0.0,15,455.5,0.0,0.014285714,0.0,0.0,4,2,10,3,2,0,0
651,0,0.0,5,663.9166667000001,47,2059.7,0.005769231,0.033243423,0.0,0.0,11,3,2,3,6,2,0
652,2,63.0,0,0.0,35,850.3333332999998,0.0,0.005405405,0.0,0.0,2,2,2,3,2,0,1
653,0,0.0,0,0.0,16,344.4,0.023529412000000003,0.052941176,0.0,0.0,6,2,2,2,4,2,0
654,0,0.0,0,0.0,35,1386.716667,0.02,0.039269841,14.96432,0.0,4,1,8,4,20,2,1
655,1,36.0,0,0.0,34,2240.166667,0.013541667,0.034895833,0.0,0.6,4,1,1,1,4,2,0
656,0,0.0,0,0.0,12,252.75,0.0,0.016666667,0.0,0.0,11,2,2,7,3,2,0
657,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,10,2,4,1,2,2,0
658,1,9.0,0,0.0,13,858.8333332999998,0.014285714,0.051190476,0.0,0.0,10,1,1,6,11,2,0
659,0,0.0,0,0.0,14,238.66666669999998,0.0,0.003846154,0.0,0.0,11,2,2,5,2,0,0
660,0,0.0,0,0.0,23,566.8,0.0,0.007971014,0.0,0.0,10,3,2,1,13,2,0
661,0,0.0,0,0.0,3,66.4,0.066666667,0.1,0.0,0.0,5,3,2,6,11,2,1
662,0,0.0,0,0.0,4,96.33333333,0.0,0.05,0.0,0.0,4,1,1,1,2,2,1
663,7,114.2,0,0.0,26,360.1816667,0.0,0.008800253000000001,0.0,0.0,10,1,1,1,2,2,0
664,0,-1.0,0,-1.0,1,-1.0,0.2,0.2,0.0,0.0,6,1,1,3,1,2,0
665,5,59.52777778,3,124.25,156,5189.960659,0.0012345680000000001,0.008928986,20.50963783,0.0,10,2,2,7,1,2,0
666,3,154.5,0,0.0,21,638.3333332999999,0.0,0.047222222,0.0,0.0,4,2,5,4,4,2,0
667,0,0.0,0,0.0,9,82.5,0.0,0.033333333,0.0,0.0,11,2,2,1,1,2,0
668,0,0.0,0,0.0,14,1025.0,0.042857143,0.066666667,0.0,0.0,4,4,2,1,13,2,0
669,11,233.475,0,0.0,118,4251.208187,0.0,0.012659621999999999,14.67198629,0.0,10,2,2,1,2,2,0
670,1,7.0,0,0.0,151,2564.278157,0.00917226,0.0210895,0.0,0.6,4,1,1,1,15,2,0
671,0,0.0,0,0.0,4,302.0,0.0,0.04,46.06937312,0.0,11,8,13,9,20,1,0
672,2,273.0,1,1.0,10,384.4,0.04444444400000001,0.043386243,0.0,0.0,4,1,1,1,3,2,0
673,0,0.0,0,0.0,8,101.75,0.025,0.075,0.0,0.0,10,2,2,6,2,2,0
674,3,44.0,0,0.0,15,310.25,0.0125,0.0125,0.0,0.0,11,3,2,3,2,2,1
675,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,4,1,8,2,1,2,0
676,5,92.5625,0,0.0,2,99.5,0.0,0.022222222000000003,0.0,0.0,10,2,2,1,8,0,1
677,0,0.0,0,0.0,21,472.875,0.00952381,0.041269841,0.0,0.0,10,2,2,1,2,2,0
678,0,0.0,0,0.0,12,173.0,0.0,0.016666667,0.0,0.8,4,1,1,6,1,2,0
679,0,0.0,0,0.0,2,135.5,0.066666667,0.166666667,0.0,0.0,11,1,1,4,3,2,0
680,3,34.5,0,0.0,17,298.875,0.0,0.014035088000000001,0.0,0.0,11,1,5,1,2,0,0
681,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,9,3,2,1,1,2,1
682,0,0.0,1,93.0,30,1045.833333,0.012903226,0.035483871,0.0,0.2,1,1,1,1,3,2,0
683,0,0.0,0,0.0,30,469.1,0.0,0.015,0.0,0.0,6,2,4,4,4,2,0
684,4,64.5,0,0.0,28,852.3333332999998,0.013793103000000001,0.02454844,0.0,0.0,4,2,2,1,7,2,1
685,13,344.4922161,5,271.25,182,5402.785260000001,0.0009686610000000001,0.006829256,16.27511574,0.0,11,3,2,1,2,2,0
686,3,187.0,2,41.0,48,1769.6973829999997,0.000606061,0.011616162,16.71534488,0.0,2,2,2,3,2,2,0
687,1,20.2,0,0.0,77,3107.1733329999997,0.002597403,0.017041847,18.74860165,0.0,8,2,2,7,1,2,0
688,1,44.5,0,0.0,18,519.5,0.0,0.035,20.394000000000002,0.0,4,2,2,7,13,2,0
689,0,0.0,0,0.0,52,1218.1,0.001282051,0.030448718,0.0,0.0,8,2,2,3,1,2,0
690,0,0.0,0,0.0,8,113.66666670000001,0.0,0.025,0.0,0.0,10,2,2,4,13,2,0
691,0,0.0,0,0.0,8,129.0,0.025,0.1,0.0,0.8,4,2,4,1,3,2,0
692,0,0.0,0,0.0,24,1476.021429,0.013043478,0.024378882,0.0,0.0,8,2,2,8,2,2,0
693,0,0.0,0,0.0,27,644.0,0.007692308,0.051923077000000005,0.0,0.0,2,3,2,2,3,2,0
694,0,0.0,0,0.0,42,570.1832287000001,0.01,0.016547619,0.0,0.0,7,2,2,1,2,2,0
695,3,377.0,0,0.0,14,634.0,0.0,0.013333333000000001,0.0,0.0,4,1,1,8,15,0,1
696,1,0.0,0,0.0,23,440.58333330000005,0.025,0.036666667,0.0,0.0,11,1,1,8,2,2,1
697,6,202.4,1,0.0,22,2006.046667,0.007142857,0.032738095,8.052231522000001,0.0,10,6,5,4,2,2,0
698,2,87.25,0,0.0,56,2094.9833329999997,0.032738095,0.063214286,0.0,0.8,4,2,4,3,3,2,0
699,1,64.0,0,0.0,15,188.5,0.0,0.007142857,0.0,0.0,4,2,4,2,2,2,0
700,2,147.0,0,0.0,2,35.0,0.0,0.05,0.0,0.0,2,2,2,1,2,0,0
701,6,224.0,0,0.0,33,677.95,0.005714286,0.01968254,0.0,0.0,4,3,2,3,4,2,0
702,3,45.0,0,0.0,42,1288.066667,0.0,0.007317073,0.0,0.0,4,2,5,1,4,2,0
703,2,338.0,0,0.0,17,1205.566667,0.0125,0.0375,19.23625,0.8,4,3,2,2,2,2,0
704,0,0.0,0,0.0,30,4262.966667000001,0.0,0.013333333000000001,65.29516039,0.0,11,2,10,7,1,2,1
705,0,0.0,0,0.0,3,65.5,0.066666667,0.1,0.0,0.0,10,3,2,1,13,2,0
706,7,182.08333330000002,0,0.0,15,310.9,0.0,0.01,0.0,0.0,2,2,2,4,2,2,0
707,1,56.4,1,7.0,72,2163.569524,0.015492958000000001,0.032253521,4.286743658,0.0,5,2,2,1,13,2,0
708,4,63.75,0,0.0,13,774.7288136,0.0,0.012150434,0.0,0.0,10,2,2,6,2,2,0
709,4,155.0,0,0.0,60,3086.398654,0.000287356,0.019676875,0.0,0.4,4,2,5,2,1,2,0
710,6,623.5,0,0.0,122,3068.062904,0.01312,0.016953816,0.0,0.0,10,1,1,1,2,2,0
711,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,4,6,2,2,0
712,0,0.0,0,0.0,12,1012.2,0.0,0.033333333,0.0,0.0,6,2,2,7,4,2,0
713,0,0.0,0,0.0,48,4293.833333,0.008333333,0.034166667000000005,0.0,0.0,10,2,1,1,2,0,1
714,1,33.5,0,0.0,15,710.25,0.0,0.011111111000000002,0.0,0.0,11,2,10,1,8,0,0
715,1,17.6,0,0.0,12,1192.866667,0.0,0.019230768999999998,0.0,0.0,8,2,2,1,3,2,0
716,1,27.5,0,0.0,37,1673.593939,0.0018518520000000002,0.040162037000000005,0.0,0.0,10,2,4,3,10,2,1
717,0,0.0,0,0.0,20,504.2333333000001,0.01,0.021666667,0.0,0.0,2,3,2,1,1,2,0
718,1,21.2,0,0.0,53,2224.6333329999998,0.011538462,0.03514652,0.0,0.0,7,2,2,3,3,2,0
719,0,0.0,0,0.0,6,64.0,0.1,0.133333333,0.0,0.0,2,4,1,1,1,2,0
720,0,0.0,0,0.0,11,199.5,0.127272727,0.14242424199999998,0.0,0.0,6,3,2,1,1,2,0
721,0,0.0,0,0.0,6,219.5,0.011111111000000002,0.07777777799999999,0.0,0.0,4,2,4,2,6,2,0
722,0,0.0,0,0.0,27,1065.45,0.0,0.012345678999999998,0.0,0.0,10,2,2,3,2,0,0
723,2,36.0,0,0.0,15,2190.666667,0.0,0.0044444440000000005,0.0,0.0,2,2,2,3,8,2,0
724,0,0.0,0,0.0,12,471.5,0.016666667,0.066666667,0.0,0.0,2,1,1,6,3,2,0
725,0,0.0,0,0.0,21,882.75,0.0,0.020408163,0.0,0.0,11,2,2,2,2,0,1
726,0,0.0,0,0.0,98,3986.789646,0.006122449,0.027110844,0.0,0.0,11,2,2,1,2,2,0
727,5,471.25,0,0.0,21,883.0,0.0,0.010666667,44.98081787,0.0,10,1,1,2,8,0,1
728,0,0.0,1,0.0,17,982.757619,0.0125,0.035416667,0.0,0.0,8,2,5,2,1,2,0
729,4,85.0,0,0.0,3,43.5,0.0,0.05,0.0,0.0,11,1,1,1,8,0,1
730,0,0.0,0,0.0,15,1233.25,0.02,0.042222222000000004,0.0,0.8,4,1,1,1,1,2,0
731,2,20.75,0,0.0,22,868.6785714,0.002777778,0.019722222,62.51664293,0.0,11,2,2,1,2,2,0
732,0,0.0,0,0.0,56,2354.958333,0.0,0.018571429,0.0,0.0,10,2,2,3,2,0,1
733,3,57.0,0,0.0,42,3556.5166670000003,0.0,0.00968254,26.98362279,0.0,11,2,4,3,1,2,0
734,10,291.23571430000004,0,0.0,36,940.1044266000001,0.0,0.002845528,87.30695843,0.0,7,2,2,2,2,2,0
735,0,0.0,0,0.0,2,59.0,0.0,0.1,0.0,0.0,4,1,2,1,6,2,0
736,0,0.0,0,0.0,3,18.0,0.1,0.111111111,0.0,0.0,10,3,2,2,13,2,0
737,1,4.0,0,0.0,19,760.25,0.0,0.011764706000000002,33.788000000000004,0.0,4,1,2,1,3,0,0
738,0,0.0,0,0.0,19,1195.375,0.004210526,0.036090226,0.0,0.0,10,2,2,4,13,2,0
739,4,103.625,0,0.0,14,1003.416667,0.0,0.018039216,0.0,0.2,1,1,1,3,3,2,0
740,0,0.0,0,0.0,5,108.0,0.0,0.05,0.0,0.0,4,1,1,4,3,2,0
741,2,47.0,1,0.0,20,738.9107142999999,0.017391304,0.023671498,0.0,0.0,10,3,2,1,2,2,0
